Country,Year,EShockentry,complexity_HH,population,GDP_pc_PPP,ind_output_meur,Unemployment_rate,Current_account_balance_to_GDP,exp_to_gdp,Public_debt_to_GDP,Adjusted_wage_share,employm_indus,fdi_in_gdp,Private_sector_debt_to_GDP,Tax_Wealth,finance_share_GO,finance_share_VA,Capital_accumulation,GDP_growth,Gini_net,size_of_finance,FDI_assets_stock,FDI_liabilities_stock,kof_econ,HBOOM,GDP_pc_ppp_new,indus_output_new
LTU,2007,1,0.760978,3264.304,15700,15999.1,4.3,-14.9204942,50.35830795,15.8734,55.4619558,30.54999924,5.771486098,,,0.016571321,0.021180635,16.24399023,11.0869628,34.81713486,1.6571321,1570.464958,15061.9082,79.27,3.357043853,22729.1158707783,49957.9
LTU,2008,1,0.676241,3219.802,16400,19982.2,5.8,-13.1580718,57.13900598,14.5645,55.5859279,30.52000046,3.986432168,,,0.016002621,0.020475454,14.38981177,2.628082357,34.87281799,1.6002621,1990.149753,12948.65957,76.83,2.900366248,23567.6013687249,59155.6
LTU,2009,1,0.530485,3172.436,13800,15031.9,13.8,2.1341149,51.9391993,29.0139,56.2255363,26.85000038,0.048044695,,,0.014382255,0.014977752,8.661032087,-14.81417295,34.12293625,1.4382255,2293.227174,13724.54266,67,0.676434784,20300.4164568271,45856.4
LTU,2010,1,0.642872,3122.835,15400,18299.4,17.8,-0.3160093,65.34215138,36.2169,51.2837272,24.55999947,2.331099094,,,0.013370389,0.016496567,8.676687243,1.639826991,33.79172516,1.3370389,2085.919001,13270.60041,75.78,-0.955636862,21070.5437265489,49600
LTU,2011,1,0.751017,3070.593,17200,21691.5,15.4,-3.8290895,74.99540652,37.1833,49.0661343,24.55999947,3.537459483,,,0.012430918,0.015584453,10.1292844,6.049345539,33.41938782,1.2430918,2013.669739,13920.70503,77.72,-1.130675044,22854.2338975631,56263.6
LTU,2012,1,0.725048,3016.496,18600,22862.2,13.4,-0.9469762,81.62369284,39.7745,48.5868998,25.07999992,1.343452874,,,0.011087791,0.012101961,9.720706436,3.834923284,33.71543121,1.1087791,,,76.97,-0.906043235,24049.2505657426,59407.5
LTU,2013,1,0.730693,2963.81,19600,23507.1,11.8,1.4225453,83.96041121,38.712,49.3668456,25.53000069,1.524069901,,,0.011184654,0.012675499,10.23140754,3.506819328,34.08800507,1.1184654,,,74.57,-0.247384929,25143.8069945382,62149.3
LTU,2014,1,0.773705,2916.798,20800,22776.6,10.7,3.8160921,80.89475334,40.5165,50.5941384,24.71999931,1.03918018,,,0.011222426,0.011741572,10.29620707,3.495003337,,1.1222426,,,75.54,-0.398203557,26258.0971872463,63870.8
LTU,2015,1,0.705477,2878.405,21700,21863.8,9.1,-2.1505204,75.86278442,42.6983,53.0998277,25.06999969,2.342923869,,,0.011733145,0.012180271,10.44208688,1.778577761,,1.1733145,,,,-0.061197515,27045.5967228667,64766.2
LTU,2016,1,,,22000,21204,8,-1.5789338,,40.8298,54.9218757,,,,,,,10.03835558,2.200010461,,,,,,-0.321241539,28033.7533834327,
LUX,1960,0,,314.586,,,0,12.2577297,88.71120588,,49.9989332,,,,,,,7.33031054,,,,,,,,,
LUX,1961,0,,317.442,,,0,6.5094351,89.01087595,,52.0668625,,,,,,,7.788397126,3.828946633,,,,,,,,
LUX,1962,0,,320.704,,,0,1.0908979,81.78585848,,51.6513794,,,,,,,8.127971818,1.359518291,,,,,,,,
LUX,1963,0,,324.127,,,0,0,79.50808941,,51.9538414,,,,,,,8.884543005,3.43901162,,,,,,,,
LUX,1964,0,,327.361,,,0,0,80.63047519,,52.0930047,,,,,,,10.28685064,7.86671683,,,,,,,,
LUX,1965,0,,330.164,,,0,1.9945814,83.00136797,,52.465838,,,,0.703,,,8.58345164,1.927570093,,,,,,,,
LUX,1966,0,,332.421,,,0,5.1520087,79.46322545,,52.5387355,,,,0.786,,,7.927375539,1.105591172,,,,,,,,
LUX,1967,0,,334.231,,,0,12.662666,80.7670299,,53.1292431,,,,0.883,,,7.190545369,0.216117764,,,,,,,,
LUX,1968,0,,335.831,,,0,14.5287812,82.82834973,,51.1780516,,,,0.811,,,6.844732178,4.184863692,,,,,,,,
LUX,1969,0,,337.565,,,0,18.0758336,86.70251955,,47.4278947,,,,0.821,,,7.504785532,9.972726859,,,,,,,,
LUX,1970,0,,339.673,,,0,13.9893162,88.06703868,,47.8642368,44.75,,,0.728,,,7.946286382,1.703795511,,,,,91.87,-0.50769019,,
LUX,1971,0,,342.224,,,0,5.3523598,87.33536866,,52.8654713,44.08000183,,,0.793,,,8.572229632,2.667275017,,,,,91.87,0.035180524,,
LUX,1972,0,,345.108,,,0,7.7523169,82.12118368,,53.2041775,43.70000076,,,0.786,,,8.898514851,6.598115796,,,,,91.77,0.240919525,,
LUX,1973,0,,348.173,,,0,14.9710578,88.51089423,,49.5775348,45.11000061,,,0.746,,,9.665366017,8.312718687,,,,,92,0.242361819,,
LUX,1974,0,,351.19,,,0,25.0950501,101.692056,,50.7102054,45.56999969,,,0.674,,,8.750249875,4.212456011,,,,,92.24,0.613004678,,
LUX,1975,0,,353.984,,,0.2,11.9895659,91.62476141,,63.2598134,43.43000031,,,0.725,,,7.891647547,-6.571358848,,,,,92.24,0.276517917,,
LUX,1976,0,,356.563,,,0.3,16.2316715,87.31500625,,60.4452989,41.83000183,,,0.811,,,7.360974506,2.534316133,,,,,92.27,-0.371899601,,
LUX,1977,0,,358.961,,,0.5,15.4056253,86.06128889,,64.5406284,40.77999878,,,0.861,,,7.152652502,1.569755262,,,,,92.27,-0.763279908,,
LUX,1978,0,,361.078,,,1.2,13.1889526,83.00640182,,62.5725119,39.22000122,,,0.946,,,7.036501389,4.075032028,,,,,92.41,-0.838532045,,
LUX,1979,0,,362.791,,,2.4,16.9470844,90.08842382,,61.5106195,38.45000076,,,0.932,,,7.11635784,2.345637774,,,,,92.41,-0.49111007,,
LUX,1980,0,,364.044,,,2.4,13.691513,87.70723951,,62.8884433,38.04999924,,,0.966,,,7.758494437,0.840840349,,,,,92.41,-0.036571948,,
LUX,1981,0,,364.779,,,2.4,12.2096733,85.85085919,,63.5772813,37.11000061,,,1.053,,,6.991231847,-0.550927679,,,,,92.55,-0.398644454,,
LUX,1982,0,,365.098,,,2.4,15.1776505,88.18605901,,60.9931061,36.20000076,,,1.071,,,6.769766941,1.131257201,,,,,92.93,-0.767567968,,
LUX,1983,0,,365.301,,,3.4,15.9717904,89.40868213,,60.2300721,31.93000031,,,1.194,,,5.872847259,2.989096333,,,,,93.06,-0.867573715,,
LUX,1984,0,,365.795,,,3,17.8658186,100.1624727,,58.9631372,31.95999908,,,1.162,,,5.799528392,6.186952427,,,,,93.45,-1.186592166,,
LUX,1985,0,,366.884,,,2.9,19.3902374,107.4600161,,58.853292,31.63999939,,,1.199,,,5.211304582,2.918235633,23.30300903,,,,93.85,-1.73258582,,
LUX,1986,0,,368.662,,,2.6,17.1359346,98.34069007,,57.3827695,29.57999992,,,1.141,,,6.971271727,9.983904379,24.01817513,,,,93.89,-1.62915655,,
LUX,1987,0,,371.079,,,2.5,12.2709521,95.6028835,,58.9392494,31.05999947,,,1.209,,,7.93501603,3.951538797,23.72637367,,,,93.89,-1.202752671,,
LUX,1988,0,,374.117,,,2,14.8094335,97.13806885,,56.4310439,29.20999908,,,1.451,,,8.507732123,8.463370511,23.43457031,,,,93.89,-0.655748443,,
LUX,1989,0,,377.708,,,1.8,18.524338,99.8615358,,55.6485413,29.19000053,,,1.533,,,8.738988639,9.798291253,23.14276886,,,,94.16,-0.306998165,,
LUX,1990,0,,381.787,,,1.7,15.8314487,97.80076099,,56.3321162,29.40999985,,,1.572,,,8.681835767,5.315010257,22.8509655,,219039.4371,234099.2388,94.16,-0.018952046,57618.0207016709,
LUX,1991,0,,386.355,,,1.6,12.309221,97.69553609,,55.8176609,28.97999954,,,1.336,,,9.565673986,8.644042662,22.55916405,,263213.9951,281310.9672,94.43,0.675530395,61765.601039162,
LUX,1992,0,,391.4,,,2.1,14.4538823,96.70785705,,57.923568,28.61000061,,,1.437,,,7.877983072,1.81963089,22.89676476,,283903.3474,303422.7917,94.83,1.034463428,62059.6531074295,
LUX,1993,0,,396.807,,,2.6,12.7184905,96.96896753,,57.3316971,26.28000069,,,1.791,,,9.092002007,4.201073954,23.23436546,,353744.6108,378065.91,94.96,1.178905987,63804.2857630107,
LUX,1994,0,,402.431,,,3.2,13.2575697,100.18098,,56.6424709,26.84000015,,,1.857,,,8.738515152,3.820557026,23.57196617,,391676.4361,418605.6938,94.98,0.766057092,65346.1992438609,
LUX,1995,0,,408.148,33400,6356.1,2.9,11.6648646,102.475306,8.5639,56.8208029,25.11000061,,,1.703,0.218758274,0.169592843,8.302270335,1.432470602,24.69749069,21.8758274,416906.9346,445570.8859,95.11,0.858867551,65357.5042711999,29923.3
LUX,1996,0,,414,35300,5835,2.9,10.6198906,106.524282,8.1768,56.2651257,22.89999962,,,1.9,0.247471905,0.188134956,7.91304635,1.923282822,25.46880913,24.7471905,394438.8872,421558.074,95.81,0.841979685,65369.095826958,31537.7
LUX,1997,0,,419.974,37000,6271.1,2.7,9.7737781,115.8470042,8.0177,57.1053824,23.29000092,,,2.026,0.252818236,0.16937853,8.150231746,5.579044052,26.50105476,25.2818236,352565.1464,376805.3529,97.29,0.589649691,68240.7036536885,33686
LUX,1998,0,,425.83,38300,6750.9,2.7,8.7866476,126.1785362,7.7173,58.3203308,21.52000046,,,2.258,0.273404915,0.147246067,8.506345226,6.632197275,26.10051918,27.3404915,368068.6305,393374.761,97.59,0.389632335,71471.0566928086,37699.4
LUX,1999,1,,431.264,44100,6727.8,2.4,7.9781738,130.8296156,6.7899,56.0256214,21.89999962,,,2.513,0.327404464,0.182282227,9.837968341,8.668032525,26.03211784,32.7404464,324858.1615,347193.4065,98.31,0.143192578,76492.3882500899,45015.7
LUX,2000,1,,436.107,48400,7548.8,2.2,12.5369707,148.4849077,6.4556,55.4306214,20.75,,,2.767,0.374183984,0.184627236,9.09108221,9.465900338,26.01363182,37.4183984,303156.9,324000.1,98.23,-0.027074133,81689.8164014783,55095.2
LUX,2001,1,,440.198,48500,7731.9,1.9,8.3999152,147.4394631,6.9632,59.5364857,21.36000061,,,2.617,0.359284101,0.16438938,9.492602841,4.584958004,26.60085869,35.9284101,334983.0113,368426.5837,97.68,-0.080992307,82766.9890403592,57125
LUX,2002,1,,443.729,50400,7866.8,2.6,9.4623048,141.9646116,6.8835,60.2106169,20.05999947,17.96712096,291.9,2.187,0.338919235,0.165841686,9.168322292,3.620736904,27.10386276,33.8919235,503175.0156,514549.909,97.42,0.086763565,85032.7118799011,58419.4
LUX,2003,1,,447.321,50900,8172.8,3.8,6.5683025,138.9002279,6.9316,59.3688334,19.22999954,14.51790944,289.14,1.999,0.32364144,0.16490748,9.224671958,1.397626287,27.06837845,32.364144,739968.5934,768404.7454,98.55,0.196477157,85374.3398319662,60547.4
LUX,2004,1,,451.826,54200,9151.3,5,11.9281836,153.0357366,7.3247,59.5075075,18.79999924,14.93326034,316.41,2.012,0.340029922,0.170389324,9.439803558,4.411221887,26.69440079,34.0029922,884760.2262,950232.6915,99,0.276515457,87209.8193983459,68340.4
LUX,2005,1,,457.847,57900,9402.6,4.6,11.1026321,161.6764088,7.4753,59.3491889,17.27000046,12.43666267,259.44,2.346,0.375664967,0.187119141,8.846670988,3.216497628,27.12309837,37.5664967,896847.8587,913243.6183,95.99,0.350413645,88610.2898686036,77996.3
LUX,2006,1,,465.546,64500,10707.5,4.6,10.0190635,176.2468904,7.8684,56.7601115,16.68000031,75.96383407,271.49,2.397,0.416661851,0.214299501,8.980163924,5.11066469,27.24070549,41.6661851,1090000,1150000,93.57,0.388199603,91724.1824854209,94312.8
LUX,2007,1,,474.705,69100,11732,4.2,9.8438534,182.8880011,7.7982,56.3021008,16.90999985,-58.32288048,490.47,2.387,0.425840602,0.209789088,9.911979456,8.395465212,27.32652092,42.5840602,1470000,1500000,94.23,0.490215458,97864.1951009914,107948.3
LUX,2008,1,,485.079,68400,12218.6,4.9,7.670639,187.1118807,15.0978,58.7638041,15.26000023,12.74333532,417.71,1.926,0.382422236,0.190729498,10.18517155,-0.84303705,27.28788567,38.2422236,1620000,1570000,93.77,0.366440191,94900.3467241975,111566.4
LUX,2009,1,,496.257,62500,8945.5,5.1,7.340045,164.0695066,16.0306,62.6895522,12.60000038,53.05599775,487.73,1.973,0.362536786,0.191885662,8.605808146,-5.376937064,27.14030075,36.2536786,1890000,1850000,93.92,0.176664904,89098.7342435384,99850.7
LUX,2010,1,,507.889,65400,10904.7,4.6,6.7142168,174.52309,19.9004,59.6371122,12.65999985,73.53262074,441.97,2.101,0.378874005,0.201331981,8.205161444,5.775183997,26.90416336,37.8874005,2e+06,1940000,94.45,0.004388821,91743.2938905974,115494.5
LUX,2011,1,,519.981,69300,11436,4.8,6.0898722,177.9896562,18.8376,58.331048,12.94999981,14.73745723,453.86,2.031,0.372825571,0.186050872,9.254383682,2.012337477,27.36771965,37.2825571,2730000,2650000,93.28,-0.068402341,92005.0168361444,124222.1
LUX,2012,1,,532.479,69200,10592.8,5.1,5.9043456,186.4443074,21.8226,59.6081914,12.39999962,252.3081073,473.1,2.061,0.369790698,0.184471731,9.564812834,0.005742269,27.9779911,36.9790698,,,92.13,-0.204826198,89505.1589621295,131302.1
LUX,2013,1,,544.885,70000,10720.4,5.9,5.5733611,192.1333274,23.4914,58.7847522,11.71000004,24.86929188,457.92,2.105,0.373553886,0.182399096,9.100110086,4.194290549,28.85525131,37.3553886,,,92.46,-0.400898768,90656.3804221873,144153.5
LUX,2014,1,,556.573,74600,11111.6,6,5.0951073,206.3016633,22.7477,58.4579635,10.75,18.21059731,459.22,2.203,0.379054317,0.186492294,9.306275312,4.706200145,,37.9054317,,,94.06,-0.502256496,93655.3341630648,168880.1
LUX,2015,1,,567.11,77400,11764.2,6.5,5.2344745,227.1134801,22.0907,57.5840247,11.43000031,42.37126202,483.84,2.534,0.383659686,0.188037256,9.112097946,3.532355295,,38.3659686,,,,-0.593427814,94088.5922250508,187536.9
LUX,2016,1,,,75100,11561.8,6.3,5.3052937,,20.9657,56.3485358,,,,,,,9.010787484,3.821192364,,,,,,-0.601393322,94920.9587222948,
HUN,1960,0,,10001.27,,,,,,,,,,,,,,,,,,,,,,,
HUN,1961,0,,10031.496,,,,,,,,,,,,,,,,,,,,,,,
HUN,1962,0,,10064.667,,,,,,,,,,,,,,,,24.16340828,,,,,,,
HUN,1963,0,,10099.999,,,,,,,,,,,,,,,,,,,,,,,
HUN,1964,0,1.35024,10135.688,,,,,,,,,,,,,,,,21.3157196,,,,,,,
HUN,1965,0,1.47674,10170.472,,,,,,,,,,,,,,,,,,,,,,,
HUN,1966,0,1.35661,10204.575,,,,,,,,,,,,,,,,,,,,,,,
HUN,1967,0,1.36168,10238.93,,,,,,,,,,,,,,,,25.54502106,,,,,,,
HUN,1968,0,1.2819,10273.73,,,,,,,,,,,,,,,,,,,,,,,
HUN,1969,0,1.28776,10309.211,,,,,,,,,,,,,,,,24.8051815,,,,,,,
HUN,1970,0,1.29012,10345.553,,,,,,,,,,,,,,,,23.71183014,,,,47.22,,,
HUN,1971,0,1.13078,10381.705,,,,,,,,,,,,,,,,,,,,47.22,,,
HUN,1972,0,1.16777,10417.419,,,,,,,,,,,,,,,,23.10016632,,,,47.22,,,
HUN,1973,0,1.11525,10454.502,,,,,,,,,,,,,,,,,,,,47.22,,,
HUN,1974,0,1.06348,10495.442,,,,,,,,,,,,,,,,21.76028824,,,,47.22,,,
HUN,1975,0,1.22185,10541.344,,,,,,,,,,,,,,,,,,,,47.22,,,
HUN,1976,0,0.774828,10593.989,,,,,,,,,,,,,,,,21.01999474,,,,47.22,,,
HUN,1977,0,1.01463,10650.975,,,,,,,,,,,,,,,,21.38368797,,,,47.22,,,
HUN,1978,0,1.00157,10704.187,,,,,,,,,,,,,,,,20.71612167,,,,47.22,,,
HUN,1979,0,1.00153,10742.694,,,,,,,,,,,,,,,,,,,,47.22,,,
HUN,1980,0,0.975718,10759.022,,,,,,,,41.11000061,,,,,,,,20.36483765,,,,47.22,,,
HUN,1981,0,0.988653,10750.27,,,,,,,,38.52000046,,,,,,,,,,,,47.22,,,
HUN,1982,0,0.983619,10719.749,,,,,,,,37.77999878,,,,,,,,20.96014786,,,,47.48,,,
HUN,1983,0,1.07699,10673.963,,,,,,,,37.22000122,,,,,,,,,,,,47.08,,,
HUN,1984,0,1.25197,10622.559,,,,,,,,36.95000076,,,,,,,,20.7184906,,0,0,47.74,,,
HUN,1985,0,1.20422,10572.975,,,,,,,,36.90000153,,,,,,,,,,0,0,47.88,,,
HUN,1986,0,1.13603,10526.561,,,,,,,,36.70000076,,,,,,,,21.58885574,,0,0,47.61,,,
HUN,1987,0,1.17197,10482.364,,,,,,,,36.43000031,,,,,,,,22.98987198,,0,0,47.61,,,
HUN,1988,0,1.09619,10442.721,,,,,,,,35.97000122,,,,,,,,23.84416389,,0,0,48.14,,,
HUN,1989,0,1.09758,10409.854,,,,,,,,35.36000061,,,,,,,,23.85164833,,0,180.6842172,48.27,,,
HUN,1990,0,1.08975,10385.061,,,,,,,,36.79000092,,,,,,,,26.1295681,,0,533.759536,48.01,,,
HUN,1991,0,1.06571,10370.223,,,,,28.81955175,,,36.06999969,4.219648469,,0,,,,,26.8499279,,30.45586648,1963.095826,54.09,,15148.286167219,
HUN,1992,0,1.01684,10364.661,,,,,27.66415431,,,35.04999924,3.830443356,,0,,,,-2.097921404,29.4676609,,28.93861615,3564.002727,54.68,,14689.8633456283,
HUN,1993,0,1.01131,10363.797,,,,-8.0383974,23.23330577,,,33.75999832,5.873371036,,0,,,,-0.599994794,30.33697891,,39.70966885,5764.400387,57.15,,14621.89845685,
HUN,1994,0,0.957779,10361.134,,,,-7.0420048,25.44623097,,,32.97999954,2.658248648,,0,,,,2.899966829,32.25710678,,98.41672382,7283.722662,60.91,,15073.4472910359,
HUN,1995,0,0.969882,10351.994,7700,25796.9,9.7,-3.074793,39.25869115,84.2932,63.1647465,32.56999969,10.37874402,87.15,0,0.020507793,0.028496433,9.041563436,1.500020943,31.35933113,2.0507793,169.7948967,11882.57069,65.62,-1.282305989,15319.2827952507,68066.7
HUN,1996,0,1.04826,10334.876,8000,27062.3,9.9,-3.370558,41.95516321,71.4797,62.4546232,33.24000168,7.067180517,88.93,0,0.020524363,0.030315892,9.338578742,0.005589221,31.00577545,2.0524363,156.3848649,14812.8403,69.77,-1.257241426,15347.791725828,71575.8
HUN,1997,0,1.04198,10311.227,8500,33275.7,9.1,-3.9762216,47.98716261,62.0534,60.8227786,33.22999954,8.806604979,89.52,0,0.017897674,0.024618544,9.973207162,3.305865847,30.41452408,1.7897674,647.1764128,17968.22604,75.27,-1.236958625,15892.4175432641,82007.3
HUN,1998,0,1.00834,10282.937,9000,36055.5,8.7,-6.5407609,52.96639249,59.9798,59.8307052,34.77999878,6.869885894,89.96,0,0.018447599,0.024294667,10.89454774,4.218936524,30.33179665,1.8447599,784.3181299,20732.84071,79.03,-1.077659197,16604.1857490724,86064.9
HUN,1999,0,0.985108,10253.11,9500,39643.2,6.9,-7.6581057,55.62658615,59.8284,59.2311466,34.34999847,6.740074594,97.86,0,0.016928509,0.02087326,11.44800484,3.204917043,30.21309662,1.6928509,924.2368921,23260.19998,80.98,-0.697314657,17181.9447549103,93374.7
HUN,2000,0,1.08822,10224.113,10400,46222.5,6.3,-7.8821271,66.82032268,55.0954,60.7718195,33.77000046,5.820256936,107.81,0,0.017691817,0.023174569,11.68271002,4.2023692,28.4766655,1.7691817,1279.850736,22869.88937,82.81,-0.728645395,17951.7355199383,106837
HUN,2001,0,1.05959,10195.978,11500,51338.7,5.6,-5.6374965,64.88504328,51.7037,59.8441475,34.41999817,7.558783456,108.64,0,0.016945413,0.022060501,11.61620021,3.774083693,26.90024567,1.6945413,1556.12694,27406.91001,81.79,-0.689482885,18683.9818474509,123465
HUN,2002,0,1.19581,10168.101,12500,56271.6,5.6,-6.792669,58.10545498,54.9577,58.4161937,34.13999939,5.392775403,104.71,0,0.018895516,0.02381567,12.03877383,4.503083652,26.0466404,1.8895516,2166.475395,36223.85903,79.82,-0.621091531,19585.7223042541,142600.3
HUN,2003,0,1.23719,10141.471,13100,59592.9,5.8,-8.264503,56.43220955,57.567,60.1573716,33.40000153,4.888297066,118.47,0,0.019743839,0.025051595,11.745273,3.827709797,26.34503174,1.9743839,3509.09773,48340.33859,78.73,0.239394748,20397.8448812483,148586.7
HUN,2004,1,1.31609,10117.213,13700,66930.7,6.1,-9.6707324,59.74871609,58.4886,59.4024871,32.95000076,4.376411815,123.44,0,0.02016898,0.025849585,12.11020509,5.005408741,27.78465271,2.016898,6018.423651,61566.87115,89.71,0.474594595,21466.2223742387,164281
HUN,2005,1,1.31278,10095.964,14500,75495.5,7.2,-8.7154121,62.7973848,60.4551,59.1969803,32.47999954,7.554343518,136.56,0,0.021646888,0.028757607,12.02030129,4.382895448,30.11634827,2.1646888,7810.402191,61110.29263,87.55,0.624388547,22452.8159282563,183214.2
HUN,2006,1,1.46558,10078.461,15100,81367.6,7.5,-7.4558455,74.30063617,64.6359,57.7230697,32.31999969,16.27049363,145.85,0,0.021009152,0.029006268,11.64668443,3.855741943,28.49581718,2.1009152,57113.93331,119821.1857,88.81,0.68804321,23353.8502011068,191203.2
HUN,2007,1,1.495,10064.138,15700,89940.2,7.4,-7.251508,78.30939524,65.5599,58.3143815,32.50999832,50.7415321,160.11,0,0.021056311,0.027141174,11.68120354,0.448359313,27.59490585,2.1056311,133141.1257,195828.0415,88.77,0.825445322,23491.7478872702,209843.9
HUN,2008,1,1.4502,10050.699,16300,94018.7,7.8,-6.8335957,79.6460887,71.5581,57.9557749,32.22000122,47.69059548,169.08,0,0.020514127,0.026185323,11.38843371,0.889212179,27.50363922,2.0514127,189026.1574,256368.1438,87.31,0.767048899,23734.2445282406,224088.4
HUN,2009,1,1.39546,10034.951,15700,73443.4,10,-0.7922567,74.77029679,77.8437,57.7636612,31.15999985,-2.283032956,184.89,0,0.023675307,0.030455914,10.21477364,-6.56363469,27.76986694,2.3675307,187204.0807,265352.4412,89,0.502042999,22202.1570188671,187337.1
HUN,2010,1,1.37646,10014.633,16500,85314.9,11.2,0.2678515,82.24846507,80.4801,56.5423478,30.70000076,-16.07109568,184.45,0.501,0.022069194,0.029805514,9.152847168,0.677080584,27.87385368,2.2069194,146026.6466,212505.8652,88.99,0.040822789,22404.2391969471,200364.7
HUN,2011,1,1.53932,9988.846,17200,92519.2,11,0.9207553,87.17257953,80.667,55.7039183,30.84000015,7.499507816,183.67,0.495,0.020638686,0.028681423,8.956761268,1.739429002,28.34985352,2.0638686,170566.3088,225117.8654,86.34,-0.106588503,22841.2103381104,209978.4
HUN,2012,1,1.33227,9958.334,17500,88871,11,1.7997581,86.76883998,78.2053,56.6731506,29.79000092,8.340240469,170.55,0.484,0.020036957,0.027324768,8.654429486,-1.602530606,28.93840408,2.0036957,,,86.12,-0.142239912,22582.0728072234,201638
HUN,2013,1,1.33979,9924.507,18000,88823.9,10.2,3.7959563,85.9997174,76.5957,55.2651226,29.89999962,-2.800794563,161.57,0.428,0.018591583,0.023887926,9.372079862,2.117170924,28.94245148,1.8591583,,,86.32,-0.211926082,23119.0169671733,205182
HUN,2014,1,1.43209,9889.54,18800,91543.2,7.7,2.017213,88.65527404,75.6607,54.6399091,30.38999939,9.30497659,158.7,0.429,0.018527959,0.023204692,10.07174794,4.047308891,29.05848312,1.8527959,,,88.75,-0.305451861,24161.4255236519,211121.2
HUN,2015,1,1.35804,9855.023,19800,96911.1,6.8,3.1307674,90.72670406,74.7149,54.3629276,30.28000069,-4.361969877,148.19,0.403,0.018356154,0.022020023,10.04090588,3.148087534,,1.8356154,,,,-0.338459017,25034.4507306605,221120.5
HUN,2016,1,,,19700,97788.6,5.2,5.3622305,,73.5068,55.1462741,,,140.16,,,,8.989380572,1.88719245,,,,,,-0.320581265,25664.136004531,
MLT,1960,0,,312.788,,,,,,,,,,,,,,,,,,,,,,,
MLT,1961,0,,311.702,,,,,,,,,,,,,,,,,,,,,,,
MLT,1962,0,,310.325,,,,,,,,,,,,,,,,,,,,,,,
MLT,1963,0,,308.815,,,,,,,,,,,,,,,,,,,,,,,
MLT,1964,0,,307.389,,,,,,,,,,,,,,,,,,,,,,,
MLT,1965,0,,306.212,,,,,,,,,,,,,,,,,,,,,,,
MLT,1966,0,,305.357,,,,,,,,,,,,,,,,,,,,,,,
MLT,1967,0,,304.805,,,,,,,,,,,,,,,,,,,,,,,
MLT,1968,0,,304.514,,,,,,,,,,,,,,,,,,,,,,,
MLT,1969,0,,304.401,,,,,,,,,,,,,,,,,,,,,,,
MLT,1970,0,,304.414,,,,,44.18086497,,,,,,,,,,,,,0,46.1,59.97,,,
MLT,1971,0,,304.546,,,,,45.51076101,,,,4.363469173,,,,,,,,,0,32.56620644,59.87,,,
MLT,1972,0,,304.85,,,,,46.5257294,,,,1.509631839,,,,,,,,,0,35.0831512,59.6,,,
MLT,1973,0,,305.398,,,,,57.89781773,,,,1.49070029,,,,,,,,,0,37.99368862,61.79,,,
MLT,1974,0,,306.291,,,,,74.64137007,,,,2.828027313,,,,,,,,,0,44.00247412,62.8,,,
MLT,1975,0,,307.597,,,,,73.69200872,,,,3.340159043,,,,,,,,,0,52.9585993,62.01,,,
MLT,1976,0,,309.328,,,,,75.41418013,,,,2.67326153,,,,,,,,,0,60.93175254,61.75,,,
MLT,1977,0,,311.455,,,,,76.92383443,,,,2.952472488,,,,,,,,,0,71.36622908,61.35,,,
MLT,1978,0,,313.953,,,,,73.55352878,,,,2.713578384,,,,,,,,,0,83.5334596,62.59,,,
MLT,1979,0,,316.781,,,,,79.3891826,,,,1.615885557,,,,,,,,,0,92.67420791,64.59,,,
MLT,1980,0,,319.898,,,,,80.93356614,,,,2.130285666,,,,,,,,,0,104.7039526,62.05,,,
MLT,1981,0,,323.298,,,,,72.53552575,,,,3.140268276,,,,,,,,,0,118.0206905,63.02,,,
MLT,1982,0,,326.953,,,,,61.59885765,,,,1.690260259,,,,,,,,,0,121.5121078,60.97,,,
MLT,1983,0,,330.761,,,,,59.805992,,,,2.102603663,,,,,,,,,0,119.6073143,61.3,,,
MLT,1984,0,,334.592,,,,,62.41845684,,,,2.381980658,,,,,,,,,0,121.7992009,61.8,,,
MLT,1985,0,,338.348,,,,,64.50003209,,,,1.697054709,,,,,,,,,0,144.9411385,61.79,,,
MLT,1986,0,,341.978,,,,,64.33491935,,,,1.524889308,,,,,,,,,0,177.8117202,62.21,,,
MLT,1987,0,,345.49,,,,,69.58023823,,,,1.107362041,,,,,,,,,0,214.214098,58.52,,,
MLT,1988,0,,348.912,,,,,70.40500542,,,,2.020484671,,,,,,,,,0,223.1850621,60.67,,,
MLT,1989,0,,352.304,,,,,72.13422728,,,,2.438008822,,,,,,,,,0,234.677228,61.87,,,
MLT,1990,0,,355.707,,,5.4,,75.83362624,,,,1.797858325,,,,,,,,,0,291.6899423,61.69,,16172.9830745297,
MLT,1991,0,,359.113,,,4.7,,77.37196474,,,,2.799319686,,,,,,,,,0,319.2464001,62.37,,16727.8823935824,
MLT,1992,0,,362.492,,,5.2,,81.75957786,,,,1.308523944,,,,,,4.686336606,,,24.27773253,291.8477318,62.62,,17332.8379847369,
MLT,1993,0,,365.838,,,5.7,,84.81218399,,,,2.08334545,,,,,,4.486769208,,,25.14618546,310.3126978,64.65,,17929.509882062,
MLT,1994,0,,369.142,,,5.6,,85.96184262,,,,5.058845978,,,,,,5.715690291,,,28.25264,415.91146,64.57,,18766.3866905849,
